car_id,predicted_price
7052221074,53564.07890625
7053505770,26000.268292682926
7053201445,21096.471844155843
7052861159,29955.1875
7051953460,25098.091954022988
7052765920,81432.43859649122
7053135568,11294.09090909091
7053262904,57365.5
7053152777,8875.862745098038
7053156139,5670.619937694704
7052644323,8108.2155172413795
7052657009,15514.547619047618
7053263178,29276.19864111498
7053068504,4323.305263157895
7052792974,8994.494117647058
7053176525,8108.2155172413795
7052984593,41432.0
7053059148,7561.735294117647
7053192185,15162.321899736147
7053139414,9776.257142857143
7053542000,11005.717557251908
7051948839,5670.619937694704
7053380270,35440.28571428572
7052763492,110098.58823529411
7050138029,33099.45348837209
7052755432,40889.0
7052914003,29276.19864111498
7051214974,4546.093617021276
7053134457,6490.605633802817
7053524201,43371.88888888889
7052801793,8994.494117647058
7053529000,3200.751269035533
7053169467,5670.619937694704
7053201512,29276.19864111498
7052649324,44669.666666666664
7051688948,11294.09090909091
7053159124,12853.906976744185
7053202807,4546.093617021276
7052758993,18297.333333333332
7053114933,53564.07890625
7053485687,27972.714285714286
7052707625,29276.19864111498
7049838325,26581.47619047619
7053508808,19217.133333333335
7053066532,10994.95744680851
7053528944,8497.394904458599
7052868187,52113.284999999996
7052876466,13455.205128205129
7053291453,15649.786290322581
7053494164,22974.565217391304
7053256416,37594.71568627451
7052680743,36091.63636363636
7053386243,116250.25
7053134644,4323.305263157895
7053513608,7504.909090909091
7052868207,29365.904761904763
7052714859,38637.0
7053130713,20957.12
7052342456,29955.1875
7052819478,28997.0
7053442785,20103.234375
7053201639,3200.751269035533
7053201613,16281.574626865671
7053204483,10218.6
7053260659,26581.47619047619
7053135053,9940.076923076924
7052659245,20367.033333333333
7053270674,4323.305263157895
7053160654,11261.130434782608
7053381042,60506.275
7053114430,11005.717557251908
7053210116,19591.823529411766
7053271398,6274.136363636364
7053528407,10494.4
7052855323,118200.88888888889
7053131159,29365.904761904763
7051946692,37594.71568627451
7053199095,9940.076923076924
7052535504,21096.471844155843
7053080079,4323.305263157895
7053165537,10218.6
7053456067,31025.714285714286
7051047311,23008.08
7052231130,58746.0
7043573271,6490.605633802817
7052662268,11294.09090909091
7053200983,11294.09090909091
7053295335,23341.263157894737
7052874912,43344.545454545456
7052012870,5670.619937694704
7052917504,248285.52380952382
7049334275,16281.574626865671
7053528682,8108.2155172413795
7052780108,11746.139534883721
7052897843,6426.9011627906975
7053143670,16048.088709677419
7053195447,16175.155555555555
7053118142,10570.989010989011
7053141763,31900.0
7050235842,80470.9
7053450489,8108.2155172413795
7053063617,36639.27272727273
7053399855,58776.1
7052563385,8497.394904458599
7049518643,29975.132867132867
7053146134,7122.044776119403
7053203525,3200.751269035533
7053079819,11261.130434782608
7053132366,46590.48780487805
7053443028,22817.162162162163
7053203556,23004.60975609756
7053390752,6966.420903954802
7053158873,19591.823529411766
7052964433,5670.619937694704
7053198186,10570.989010989011
7053536392,59971.25
7053099689,7122.044776119403
7053058794,44990.0
7053083170,16175.155555555555
7052918865,75500.0
7052663251,81432.43859649122
7053102130,23882.881355932204
7052119289,36436.82258064516
7052706872,15162.321899736147
7052790033,58776.1
7053201134,25423.03311258278
7053207904,46590.48780487805
7052130412,15162.321899736147
7052874525,9685.79831932773
7052762280,35440.28571428572
7052758153,6966.420903954802
7053154555,6426.9011627906975
7052868135,3200.751269035533
7053109636,6966.420903954802
7053127639,11294.09090909091
7053172126,15162.321899736147
7053191852,3200.751269035533
7053147809,21096.471844155843
7052653542,146349.5
7052709656,29975.132867132867
7053200359,25423.03311258278
7053103185,5670.619937694704
7052765022,11261.130434782608
7053387055,236810.0
7053119949,11294.09090909091
7051389204,21096.471844155843
7053524148,21096.471844155843
7053263163,38637.0
7053373475,6966.420903954802
7053203125,21096.471844155843
7053200475,11746.139534883721
7052984562,13109.02079002079
7052781687,6778.99537037037
7052663174,64344.969696969696
7053521346,6778.99537037037
7051261979,8259.07142857143
7053160958,21096.471844155843
7051920914,36639.27272727273
7052817969,14039.94642857143
7052671403,29276.19864111498
7053176430,37109.604651162794
7053532065,29276.19864111498
7053125425,17168.333333333332
7053532399,6426.9011627906975
7051379016,11294.09090909091
7053112229,21777.41176470588
7053207787,6426.9011627906975
7053249044,20351.55769230769
7053170750,6778.99537037037
7053100159,19591.823529411766
7053415534,15162.321899736147
7053175971,10570.989010989011
7053201529,13109.02079002079
7053206260,25423.03311258278
7049834608,15162.321899736147
7053187283,22426.323529411766
7053056483,21917.75
7049311262,35545.21428571428
7052208832,64344.969696969696
7052038684,44900.0
7053532117,15649.786290322581
7053187566,29276.19864111498
7053201283,23882.881355932204
7053059951,10043.272727272728
7049412132,23008.08
7053034820,78602.66666666667
7052763679,33099.45348837209
7052911287,5670.619937694704
7053165482,33099.45348837209
7053200141,11606.192982456141
7053270524,13344.674107142857
7049949160,38637.0
7053197737,13109.02079002079
7053510675,17783.62745098039
7051881634,44296.818181818184
7053135423,8994.494117647058
7052652028,13807.327272727272
7052201401,26581.47619047619
7053446573,36639.27272727273
7053200638,23111.4358974359
7052792644,3200.751269035533
7053176793,29492.62222222222
7053199668,6426.9011627906975
7052897868,26000.268292682926
7053207902,6966.420903954802
7053518092,58776.1
7053123123,10209.64705882353
7052246120,49790.94871794872
7053201509,7561.735294117647
7053384736,13109.02079002079
7053200544,13109.02079002079
7052853646,15514.547619047618
7053083805,36639.27272727273
7052958756,15682.923076923076
7053538611,3200.751269035533
7053158732,36639.27272727273
7053493241,3200.751269035533
7053170965,37594.71568627451
7052681221,34266.793103448275
7052230286,39268.0
7053064319,11294.09090909091
7052882442,31929.0
7053243939,23004.60975609756
7053200003,13807.327272727272
7053207379,13344.674107142857
7053201422,15514.547619047618
7053199860,33099.45348837209
7052874286,106325.22222222222
7048943234,49661.76470588235
7053241601,30940.277777777777
7053176529,25423.03311258278
7053493968,26581.47619047619
7052140286,49743.79452054795
7053484386,11606.192982456141
7053257525,33099.45348837209
7053541843,7122.044776119403
7051456460,6966.420903954802
7053427241,7504.909090909091
7053203288,16290.875647668394
7053430365,11294.09090909091
7053491838,11294.09090909091
7053076799,6966.420903954802
7053139590,50181.42857142857
7053434776,23415.9
7053067107,11606.192982456141
7052787612,7122.044776119403
7047439557,20103.234375
7053509047,42621.121212121216
7053524152,21096.471844155843
7051183010,33099.45348837209
7053464299,42387.9
7052782123,9255.42857142857
7053380668,60506.275
7051797680,38637.0
7053200190,6966.420903954802
7053186806,49790.94871794872
7053538409,6566.2
7052222328,13344.674107142857
7053176016,26914.180722891568
7049262022,11294.09090909091
7052132082,30845.78947368421
7050263613,51288.69583333333
7053201941,9685.79831932773
7052646820,36436.82258064516
7053135052,15162.321899736147
7053195284,9776.257142857143
7052928567,13470.15
7052457416,43344.545454545456
7053524482,15162.321899736147
7053201735,43344.545454545456
7053450443,6966.420903954802
7053192615,41432.0
7052962593,106325.22222222222
7053460236,155415.3076923077
7053258727,118200.88888888889
7053524475,11115.76
7050891494,36436.82258064516
7052685092,17466.666666666668
7052916262,15514.547619047618
7051460290,15659.0
7047898308,46800.0
7053195253,8497.394904458599
7052816891,197901.0
7053200390,6966.420903954802
7053525709,89735.81818181818
7051799068,12974.933333333332
7053470467,9685.79831932773
7052658705,15162.321899736147
7053175924,15649.786290322581
7053193477,9685.79831932773
7053442760,4574.586956521739
7053178253,21096.471844155843
7053201440,6426.9011627906975
7052855314,13109.02079002079
7053176215,26000.268292682926
7053541910,6966.420903954802
7052146530,21096.471844155843
7053175907,20048.285714285714
7053078829,23415.9
7053540200,11294.09090909091
7051439668,13109.02079002079
7052755579,11116.8
7053204371,8867.280487804877
7053161761,6426.9011627906975
7053132616,13109.02079002079
7053209676,21820.20512820513
7052785030,20351.55769230769
7052557078,6778.99537037037
7053035347,33099.45348837209
7052685043,29276.19864111498
7053173353,29276.19864111498
7053493164,13109.02079002079
7053171060,8497.394904458599
7050592162,46590.48780487805
7051782456,13109.02079002079
7053154598,69074.21633333333
7053154287,29276.19864111498
7053200609,16290.875647668394
7053492537,8994.494117647058
7053507244,12853.906976744185
7052649997,6274.136363636364
7053199579,3200.751269035533
7053540065,114950.0
7053505331,12853.906976744185
7050742080,4546.093617021276
7053207219,81432.43859649122
7053541161,4323.305263157895
7053493466,29565.962962962964
7052210850,19927.151515151516
7052751372,3200.751269035533
7053103646,20957.12
7051071306,23004.60975609756
7052178506,54495.05
7052209295,6966.420903954802
7053035734,64279.6
7053079824,11294.09090909091
7053451530,89735.81818181818
7053195760,11530.6
7053378482,10209.64705882353
7053201139,14039.94642857143
7048026661,42621.121212121216
7053169774,12853.906976744185
7053198936,7504.909090909091
7053467768,12577.142857142857
7052164193,26581.47619047619
7053540761,11294.09090909091
7052844066,26914.180722891568
7053190994,16242.923076923076
7053146270,29276.19864111498
7052666401,10570.989010989011
7050965647,21820.20512820513
7052926433,52728.375
7053128237,5794.5
7051241123,3200.751269035533
7053531083,3200.751269035533
7053162741,19591.823529411766
7053140027,7122.044776119403
7053174832,52728.375
7051296526,46590.48780487805
7053466323,16290.875647668394
7053219466,72262.7
7052174708,6966.420903954802
7049317171,4546.093617021276
7053207576,7504.909090909091
7053191670,16505.45
7051752936,89250.0
7053201755,16048.088709677419
7052754564,16048.088709677419
7053162188,43339.6
7053145956,14531.95061728395
7052924724,33099.45348837209
7053263895,15649.786290322581
7053199629,16290.875647668394
7052650580,26581.47619047619
7053211159,5670.619937694704
7053280295,13344.674107142857
7050103620,15649.786290322581
7053305299,18448.162162162163
7053223781,4546.093617021276
7053130248,13109.02079002079
7053494348,11746.139534883721
7051720359,248285.52380952382
7052792898,51288.69583333333
7051642821,21096.471844155843
7053061560,13344.674107142857
7053139364,15162.321899736147
7053388133,15649.786290322581
7052987480,26581.47619047619
7052012098,13109.02079002079
7052915142,8994.494117647058
7051724865,16321.152173913044
7051952670,11294.09090909091
7052088425,18655.571428571428
7052759495,29276.19864111498
7050644700,29975.132867132867
7053131174,27558.47272727273
7053159122,15649.786290322581
7053531776,21096.471844155843
7051532997,33099.45348837209
7053185606,11606.192982456141
7052237798,39203.454545454544
7053442665,27558.47272727273
7053160906,16321.152173913044
7052667313,11746.139534883721
7053207979,8108.2155172413795
7052853481,19217.133333333335
7053494248,16242.923076923076
7053531803,6778.99537037037
7052801972,11005.717557251908
7052912287,15162.321899736147
7052854213,6966.420903954802
7053539084,25098.091954022988
7053218647,51288.69583333333
7043945100,25423.03311258278
7053114886,4546.093617021276
7053427367,29975.132867132867
7053114470,21096.471844155843
7053204533,26914.180722891568
7052773281,11005.717557251908
7051740171,6778.99537037037
7053507977,9940.076923076924
7052846722,11294.09090909091
7053125295,12853.906976744185
7053491202,5670.619937694704
7051949389,11261.130434782608
7053131473,9685.79831932773
7052709898,11294.09090909091
7053496156,39744.289855072464
7052892506,30011.19318181818
7051932555,27558.47272727273
7053070577,86831.73913043478
7052917310,10570.989010989011
7053191188,23004.60975609756
7052650150,15162.321899736147
7053020376,8497.394904458599
7053131645,12853.906976744185
7053318617,22804.0
7053103009,13109.02079002079
7052217074,18297.333333333332
7053528350,25423.03311258278
7053400879,25423.03311258278
7053302894,16321.152173913044
7052717025,5670.619937694704
7053203039,104249.47222222222
7053320038,19376.0
7053158050,18448.162162162163
7052662720,69074.21633333333
7051226180,10994.95744680851
7052653714,57260.8064516129
7053192122,8497.394904458599
7053131804,64344.969696969696
7053152769,14531.95061728395
7053540668,30943.97435897436
7052644320,13109.02079002079
7050198177,104249.47222222222
7053444957,51698.57142857143
7051766833,41432.0
7053449522,15649.786290322581
7053507177,51698.57142857143
7053077540,11294.09090909091
7053531580,4546.093617021276
7053031813,14531.95061728395
7053200408,26000.268292682926
7053162795,8994.494117647058
7053506567,20582.57516339869
7053302818,20582.57516339869
7053036155,16281.574626865671
7053068193,9685.79831932773
7052874412,23882.881355932204
7053203008,26581.47619047619
7052853215,4323.305263157895
7053448042,20664.076923076922
7053192356,15162.321899736147
7053085146,29276.19864111498
7052655939,16290.875647668394
7052568133,21096.471844155843
7053150040,12853.906976744185
7052221447,20664.076923076922
7053201106,17783.62745098039
7053203561,85604.44444444444
7051256988,33099.45348837209
7053059025,6426.9011627906975
7053131558,7561.735294117647
7053400973,5670.619937694704
7052119180,100307.47619047618
7053158158,13109.02079002079
7053192655,18297.333333333332
7053528725,7525.676470588235
7052792742,30011.19318181818
7051074029,60571.0
7053538194,23882.881355932204
7053198766,13109.02079002079
7043960299,53564.07890625
7053128276,13344.674107142857
7052765979,34266.793103448275
7051465093,6966.420903954802
7053093114,13109.02079002079
7053488482,6778.99537037037
7052847733,16290.875647668394
7052678016,10218.6
7053129083,20367.033333333333
7053199844,3200.751269035533
7053528586,6426.9011627906975
7053217085,5794.5
7053476164,14531.95061728395
7053203980,26581.47619047619
7053201635,11005.717557251908
7053199570,4546.093617021276
7051882114,15162.321899736147
7053531397,51288.69583333333
7053160435,8875.862745098038
7053162627,31286.125
7051946231,6966.420903954802
7053285480,11294.09090909091
7049975308,21096.471844155843
7053250760,38637.0
7050294325,11294.09090909091
7053076809,15162.321899736147
7053493206,8875.862745098038
7053389775,4546.093617021276
7053135463,18297.333333333332
7052379984,35440.28571428572
7053207782,115613.0
7053159462,6426.9011627906975
7052081947,25423.03311258278
7053199738,16505.45
7053509205,21096.471844155843
7051992254,93829.0625
7053199564,6490.605633802817
7053258701,37594.71568627451
7051911712,26581.47619047619
7053063522,46590.48780487805
7053294350,3200.751269035533
7053296771,51284.38
7052892304,15649.786290322581
7052776147,52113.284999999996
7051880769,16048.088709677419
7053515723,8867.280487804877
7050929239,4323.305263157895
7053127816,36639.27272727273
7053493962,94873.90909090909
7053530064,4323.305263157895
7053010222,13109.02079002079
7052822940,26000.268292682926
7053140779,16281.574626865671
7053199192,4323.305263157895
7052465635,20103.234375
7053252743,38637.0
7052403194,8497.394904458599
7052175341,37352.05882352941
7053114546,73800.11764705883
7052237464,121175.33333333333
7053513734,10218.6
7052646444,4546.093617021276
7052201413,10570.989010989011
7053174625,16281.574626865671
7052246744,29565.962962962964
7053318178,264180.0
7053327548,49790.94871794872
7052150491,5670.619937694704
7053140017,20582.57516339869
7049846438,76373.50943396226
7053203500,68900.0
7052782593,4546.093617021276
7053386628,248285.52380952382
7052650443,4323.305263157895
7053066101,23049.46153846154
7052678307,15162.321899736147
7050989334,44299.5625
7053379730,8497.394904458599
7053200015,20050.558823529413
7053101590,15162.321899736147
7053262830,53564.07890625
7053176449,26581.47619047619
7052827452,36436.82258064516
7052883190,3200.751269035533
7053528078,26914.180722891568
7053496674,64279.6
7053127848,21206.071428571428
7053147152,13455.205128205129
7053198285,14039.94642857143
7052664057,13109.02079002079
7053218947,30943.97435897436
7053457880,5794.5
7052558659,20351.55769230769
7053203758,5794.5
7053115408,21096.471844155843
7052872219,89735.81818181818
7053505761,11903.75
7053154073,15649.786290322581
7053373529,16290.875647668394
7052567003,11115.76
7053531781,7561.735294117647
7050294263,9940.076923076924
7053135058,15162.321899736147
7050964672,11294.09090909091
7053450545,35440.28571428572
7053129127,30943.97435897436
7051909710,71711.16666666667
7052771927,39489.529411764706
7052927540,6778.99537037037
7053186477,11294.09090909091
7053303855,62309.4375
7052328224,6778.99537037037
7053202003,29565.962962962964
7053426754,15162.321899736147
7053200122,8497.394904458599
7052671310,39744.289855072464
7052666289,16505.45
7053157549,15649.786290322581
7051962163,18297.333333333332
7053373325,13109.02079002079
7053516010,29276.19864111498
7052900413,31286.125
7052656205,3200.751269035533
7053201428,22514.47619047619
7052494623,10942.765625
7053399195,21096.471844155843
7053426983,26061.0
7053134876,12479.666666666666
7052751529,73614.07692307692
7053112826,9685.79831932773
7051916717,19347.5
7052657739,16048.088709677419
7052928707,106014.09090909091
7051158383,55000.0
7051213685,6966.420903954802
7053204767,5670.619937694704
7053114960,13109.02079002079
7053476761,66273.26315789473
7053516425,11294.09090909091
7053488417,9973.625
7053116320,13109.02079002079
7053154464,4546.093617021276
7053200107,16048.088709677419
7050898902,11115.76
7052892387,26581.47619047619
7053509210,19927.151515151516
7053203813,13344.674107142857
7053200815,72262.7
7053151085,11294.09090909091
7053540254,11294.09090909091
7053155570,15162.321899736147
7051266115,46615.0
7053159169,30845.78947368421
7052201226,29975.132867132867
7049425460,9685.79831932773
7049665743,129415.57142857143
7051998768,76373.50943396226
7051775250,26000.268292682926
7053136703,42440.444444444445
7053217020,21096.471844155843
7052670791,19927.151515151516
7053491971,26000.268292682926
7053199573,13109.02079002079
7053199948,25016.85
7051313427,8497.394904458599
7053538960,16281.574626865671
7053176010,5670.619937694704
7053158536,13109.02079002079
7052752610,5670.619937694704
7053209563,13344.674107142857
7053531406,11261.130434782608
7053055089,85604.44444444444
7053302065,25098.091954022988
7053199777,11606.192982456141
7052906578,26000.268292682926
7053155503,15649.786290322581
7053133085,21096.471844155843
7053291164,20367.033333333333
7053048168,26186.805555555555
7053206063,69074.21633333333
7052448986,3200.751269035533
7053058523,15649.786290322581
7053127902,21096.471844155843
7053201532,5612.25
7053485124,76373.50943396226
7053113995,30111.2
7052882150,22426.323529411766
7053176569,7504.909090909091
7053509051,51288.69583333333
7053536550,13470.15
7053201472,219990.0
7051653381,11261.130434782608
7053219149,29975.132867132867
7049836977,35440.28571428572
7053200010,6966.420903954802
7052448695,16290.875647668394
7053380920,6778.99537037037
7053271229,6966.420903954802
7053176649,19927.151515151516
