car_id,predicted_price
7050760616,21616.935
7053457424,30116.52
7050122820,28005.84
7050392694,44029.48
7053201933,9543.785
7052553787,16734.555
7053060226,90056.76
7053170834,7795.435
7048541830,13526.585
7053133467,47690.12416666666
7052792721,21605.645
7053075326,14620.465
7053146495,13948.26
7052569380,47069.01
7052305144,28061.535
7053219647,8254.17
7053146518,3794.04
7053466305,24655.29
7053492196,9651.7
7052650813,9471.58
7053373778,11920.735
7053136725,8481.21
7053154656,14551.11
7053153582,7194.09
7053200225,12131.96
7053539708,13712.685
7053071764,25265.045
7053141490,16624.07
7053269700,63671.74
7051784325,30340.4
7053102127,14542.775
7052892334,9532.585
7053368131,54971.67
7053204013,22506.835375000002
7053141516,22737.08
7051954633,23951.42
7053158740,16000.36
7053195669,11225.75
7053103057,8836.775
7053208088,31532.985
7053210116,17164.715
7053480654,29722.475
7052653430,10629.705
7053513584,15096.89
7053172924,10685.835
7053379791,29156.56
7052665742,20248.14125
7052798673,33332.60833333333
7053516504,17589.635
7053130642,110632.865
7053457184,11186.82
7051798900,25934.065
7053171053,27619.265
7053120209,27639.225
7052440394,17944.24
7053014967,12860.91
7052791182,45346.66
7053159986,45980.765
7052796230,12173.035
7050550512,107683.81083333332
7052931447,31301.72
7052207469,32504.505
7053378358,15922.83
7053162629,16259.56
7053155126,9302.26
7053176399,38744.06
7052808538,14324.79
7051194895,6256.96
7052704984,9666.99
7053170772,16736.85
7050257987,28787.33
7053155120,54358.03125
7053022664,17388.225
7053531432,34340.255
7052384064,19617.26
7052794982,13128.415
7053141892,17895.70666666667
7053012331,24322.725
7053531638,10635.565
7053146326,8501.17
7053199659,14710.24
7053374028,3806.42
7053489668,11018.985
7052772003,11874.92
7053460053,9243.44
7053192458,20845.69
7053492950,7561.58
7053008001,7733.22
7053295720,8558.375
7053199459,10827.82
7053506243,23159.395
7053127650,26323.705
7053531580,4730.305
7052330365,3175.82
7053102176,13144.149833333335
7053108159,41942.36
7053197929,3908.825
7053058036,162047.93
7052777662,16936.815
7053449515,16198.78
7050928864,26116.925
7053203008,26001.67
7052764574,8750.95
7052931396,22833.1
7053201630,61291.725
7050633760,36847.90791666666
7053114470,24055.555
7052822940,24106.121666666666
7053131640,17949.225
7052775374,14780.17
7053373271,13069.435
7053536708,20964.915
7053100231,32645.465
7053162178,8621.085
7052935094,6207.67
7052187525,41033.57295238096
7051808241,15893.155
7053192093,19745.06
7053531359,23956.72
7045870588,36541.51
7052005409,23861.81
7053442571,45929.29375
7051439292,17006.42
7053201625,10982.8675
7053162163,13979.865833333335
7052382788,23424.46
7053197803,12183.515
7053135617,3417.255
7053386745,18352.955
7053188421,20780.435
7053103338,13781.195
7051814824,6184.44
7053158234,47036.72801190476
7053162984,14148.59
7052753309,24102.65
7053175924,14580.52
7053531016,25082.245
7052011344,16223.98
7053114281,28673.165
7052560340,15899.565
7053135608,12344.095
7050458007,57962.985
7053156692,55527.52
7053151939,19457.1625
7053135053,11153.43625
7048000215,4329.73
7053530372,18354.98
7052720820,14906.0
7051272282,30308.350833333334
7053127525,6534.62
7053154896,9415.035
7053203662,9968.595
7052918573,50077.705416666664
7052763505,25860.36
7053172974,8302.275
7051487808,7151.16
7052930376,8077.28
7050120507,62584.80835
7053512925,22405.88
7052704521,20589.47
7051405676,55970.88
7051766663,9401.63
7053127905,173103.525
7053141538,7828.07
7052303488,12440.895
7052563705,22027.295
7053275476,15364.55
7053173213,24940.53
7053516275,4571.645
7053437400,15172.1625
7053105673,21996.295
7053133088,13240.89
7053189983,2417.32
7053031201,12381.64
7053199630,26974.995
7053039813,13503.025
7053200101,19661.9
7051949708,13101.649333333333
7053196018,12381.6
7052771973,9389.655
7051540637,81525.785
7053154576,112756.375
7053208584,42910.89
7053159160,11258.535
7053530957,10697.095
7052224780,11395.265
7053077196,16703.98
7053052832,14665.89
7053199571,7307.745
7051233076,7524.81
7053045112,35523.005
7053193399,11427.895
7053479009,11662.61
7053155117,78663.44
7053167782,10427.45
7052666318,25559.235
7053200516,45505.79
7050764339,39891.128333333334
7053399671,56633.66
7052906061,11502.39
7053161596,12826.205
7053380380,17573.35125
7053282780,6043.92
7052917015,38003.21333333333
7053141915,18511.1
7053101964,22271.355
7053192334,33537.815
7050138928,9874.445
7052918451,20478.815
7053166557,26505.855
7053371384,30292.41
7053148354,243134.88
7053200941,6608.59
7053067044,23587.645
7052985309,26932.635
7052305176,58197.26
7053199045,7784.905
7052779158,7650.0
7053162796,12751.145
7052410832,4953.385
7052659752,21019.695
7053427893,17897.4425
7053512108,15642.7
7053079542,116676.405
7053539670,16920.61
7052662838,104452.47
7052754934,12188.735
7051998925,22975.445
7053061254,13065.975
7053185985,15257.112
7052172936,18028.77
7052754781,33610.18579933955
7053101232,10574.4
7051951679,19281.585
7053201489,16072.21
7053200320,12510.76
7053112281,18617.2375
7052439629,21484.52
7052161030,10049.795
7053509097,3023.815
7053538428,18474.355
7053087724,32761.43
7052813285,3887.0
7052482445,15741.08
7053451276,21946.915
7052304172,19589.24
7053141703,22347.515
7053199694,11821.135
7051410987,18561.885
7052933181,11454.6075
7053161011,37744.315
7052879866,12059.56
7053441956,26296.57
7053527820,11628.825
7052076221,7483.345
7053158183,10267.9
7053537713,7633.86
7053262934,34215.855
7053102780,8300.615
7052116525,8790.935
7053273692,9972.325
7052874419,57133.9875
7053190591,4864.265
7053507559,10959.595
7053401138,14831.095
7053525114,7223.355
7053484141,8687.31
7049223183,18713.72125
7047439376,31114.56
7053457155,8738.825
7053207789,14514.865
7052819410,28294.025
7052844189,18781.47
7051917253,34689.82
7047865725,14899.535
7053017042,54279.32
7053528800,20676.18
7052658159,19550.515
7053157082,18513.585
7052455082,33237.16
7053151083,7151.285
7052236811,6231.505
7053087352,20557.405
7053193587,11809.4
7050996772,17505.44
7053169392,8177.745
7050725166,6319.59
7053201660,31519.09
7053201063,10756.995
7053540279,5649.145
7053207943,8512.73
7053531202,6076.05
7053243226,36613.145
7052679036,30015.3
7053132509,11565.35
7052677943,9969.055
7053201445,19155.58
7053204914,6858.82
7053173383,13818.595
7052456868,22603.87
7051882340,17997.825
7053060032,52727.91621428572
7050483567,77179.20083333334
7051922598,34718.6
7053191900,18384.185
7053143670,15450.945
7053206099,9719.44
7050672785,34320.77
7053102654,6565.09
7052304027,51132.57833333333
7053176484,24069.09
7053450848,20188.77
7052871807,3746.575
7053158208,27333.435
7052916489,7836.685
7053199688,7676.28
7053521206,7149.05
7052962921,10924.275
7053123311,11710.8
7053203556,19934.5675
7053252388,41710.665
7052512537,17469.03
7053454870,9522.385
7053207635,11011.45
7053420005,4248.915
7052920529,17207.905
7052887500,44445.17025
7053104072,15341.8
7052316453,16889.255
7053319318,16181.345
7053174455,6303.565
7051234885,54710.10386248475
7053068124,29562.03
7053135493,13585.22
7052856876,23197.14
7052870184,19968.11
7048343341,4947.425
7053203032,13774.26
7052013842,26608.69
7053284200,40145.37
7053102090,9531.535
7053491200,8328.055
7049336568,9913.32
7051784924,53788.93
7053056474,12917.75
7053066540,11256.945
7052229998,8318.345
7049264562,13871.16
7052157981,39770.89
7049571260,35315.15375
7053067469,17503.375
7050736740,26641.76
7053187811,91163.61
7053066393,22164.91
7053084501,11077.71
7053135269,13506.93
7052884764,14830.195
7049239749,34994.54
7053209685,7508.275
7052685606,19310.76
7052911716,69604.46
7052944250,7777.365
7053506342,43476.995
7053185609,16533.145
7051721521,8546.035
7053467590,10284.855
7053317534,46192.095
7051851199,38608.44
7051521502,6640.0
7053067220,39852.575
7052922075,9679.26
7049675489,11260.955
7053054214,30135.79
7052208165,50774.52133333334
7052706143,100336.15666666668
7052719380,62816.76708333334
7053477946,17149.74
7053530948,29171.1
7052712682,20733.135
7053200453,20306.0
7053201726,55291.195
7053541844,47490.3905
7053528894,3077.105
7053047943,22347.715
7053532055,16227.5
7053000200,124805.06
7053321186,12122.506666666664
7053302417,14442.735
7053524371,37399.26
7052391517,24167.665
7051310516,64953.685
7051513628,27427.767916666664
7052819869,24417.67
7053142281,8823.435
7053258719,86446.3
7053078012,16252.95
7053188332,101648.63791666666
7052765342,5959.255
7053539487,14098.81
7051909710,70851.485
7052895573,33244.455
7052644406,18929.83
7053528916,4851.11
7053128100,5030.56
7053136307,168788.035
7053063675,47317.15189880952
7053124564,13963.26
7053099441,15413.52
7053201603,8620.8
7053063824,45156.83
7053087600,3249.735
7052660907,26627.951999999997
7053178253,21126.615
7053538773,30643.675
7052892526,54144.83
7053217398,6466.65
7053063817,17462.375
7053531760,10206.345
7053525002,41969.44
7053014651,7922.96
7053075145,9093.6
7053531287,40165.14966666667
7053517798,6654.065
7053539143,7269.33
7053305489,16933.62
7053168257,33960.29
7053133397,35858.215214285716
7052932370,3108.81
7053168564,14453.365
7053199668,6494.96
7053199058,35821.62
7052777389,72746.87
7052912447,5086.675
7053399311,30470.125
7053093131,7688.99
7053126997,19908.526875
7053201990,54016.14
7053260659,27639.385
7052872112,30453.35
7053162281,22142.81
7053489807,9638.875
7053021432,3156.36
7053109548,10793.03
7053196436,8488.715
7052706872,12104.9
7053012268,11911.48
7053204598,24893.07
7053298659,9295.885
7053538611,3129.01
7053516016,15313.19
7052965935,19478.865
7047433793,40854.235
7053219703,27952.76
7052785248,19848.3
7053114985,27017.32
7053065844,28021.547749999998
7053131100,5992.075
7051876873,25410.195
7053243234,41927.54
7053427448,2954.475
7052015858,55253.25416666667
7053153875,40380.905
7049949805,32015.58375
7053161012,18232.2
7053176020,28218.135
7052666197,8808.87
7052906578,22778.685
7053320038,21798.965
7053464384,50624.085
7053075765,5907.73
7053305310,37366.61936309524
7053524428,13343.535
7053258717,43544.135
7053170253,10143.275
7053201318,28838.315
7049299699,16406.47
7053105047,15290.7
7053010276,32061.695
7052006486,8343.785
7050615345,64366.56
7053131558,6834.305
7053139994,68735.4
7053200842,35569.42633333334
7052754948,6590.92
7053198914,25632.09
7047546629,25739.84
7053051153,6084.28
7051932807,36826.025
7053131437,39806.63
7052660941,21599.895
7053154240,10473.985
7053176401,12825.66
7049261922,14269.365
7052167343,74160.26
7048469477,6491.76
7053165021,4058.07
7051501418,21341.18
7053200549,39863.985
7050644217,7251.42
7052867191,16387.79
7052654664,13019.03
7050154964,19960.0275
7052978402,54791.99889285714
7052129366,47209.28171428572
7052986414,73257.95683333333
7053201623,6803.5
7053463666,12246.085
7053531167,26084.96
7052684935,6999.545
7052917189,19852.34
7052682659,15339.775
7052641379,6480.285
7053103067,13692.55
7053120418,18480.115
7052803123,10726.505
7052685566,12314.23
7052651890,52394.475
7053162151,10331.65
7053250274,48443.845
7052917492,5818.075
7047739834,31194.46
7052160668,62361.8
7052219445,140538.0
7053528565,21269.825
7052795067,11709.985
7053064072,11238.39
7052947728,25551.005
7053165244,50225.04
7053529119,3633.455
7053176605,7525.635
7053070056,14548.0425
7050831934,61593.14335
7053295876,22377.73
7050257965,13487.22
7053201377,18336.72
7053029788,6556.635
7053201647,16182.64
7052968716,34750.28
7052644779,33157.655
7053171001,8510.0
7053531850,4408.62
7051813454,21191.905
7052875195,5766.565
7053532206,25854.185
7052858171,9634.24
7053126930,10008.065
7052659396,8686.995
7053194849,5451.395
7051858546,32061.97
7053525033,18046.2
7053114750,16819.45
7053135050,12899.051190476188
7053259753,27058.2
7053200954,54109.755
7053132081,8935.93
7050381198,62316.964787698416
7052209597,6365.085
7053207188,32963.22
7049254096,51009.925
7051941756,38417.05
